CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Category
466938,Male,Yes,59,Yes,Artist,8,Low,1,Category 6
466939,Male,Yes,73,No,Lawyer,1,High,2,Category 6
466951,Female,Yes,52,Yes,Artist,0,High,3,Category 6
466956,Female,Yes,61,Yes,Artist,1,Low,1,Category 6
466961,Female,Yes,61,Yes,Artist,2,Average,2,Category 6
466967,Male,Yes,51,Yes,Artist,1,Low,1,Category 6
466970,Female,Yes,36,Yes,Homemaker,9,Low,2,Category 4
466971,Male,No,71,Yes,Manager,9,Low,3,Category 6
466975,Male,Yes,48,Yes,Artist,1,Average,2,Category 6
466996,Female,No,36,Yes,Artist,9,Low,1,Category 6
466998,Female,Yes,57,No,Artist,,Average,3,Category 6
466999,Male,No,33,Yes,Nursing,1,Low,3,Category 6
467000,Female,No,31,Yes,Artist,1,Low,6,Category 4
467008,Male,Yes,57,Yes,Artist,1,Average,3,Category 6
467009,Female,No,33,No,Homemaker,2,Low,4,Category 3
467022,Male,No,30,Yes,Artist,1,Low,5,Category 6
467025,Female,No,29,No,Engineer,1,Low,3,Category 6
467044,Female,No,42,Yes,Marketing,0,Low,1,Category 7
467050,Female,No,18,No,Engineer,1,Low,5,Category 2
467053,Male,No,18,No,Nursing,5,Low,4,Category 6
467058,Male,Yes,80,No,Manager,0,High,2,Category 6
467060,Male,No,35,No,Engineer,7,Low,2,Category 6
467073,Male,No,42,Yes,Engineer,8,Low,1,Category 6
467078,Female,Yes,26,No,Nursing,,High,2,Category 7
467079,Male,Yes,38,Yes,Artist,1,Low,2,Category 6
467084,Male,Yes,41,Yes,Artist,1,Average,7,Category 6
467088,Male,Yes,57,Yes,Artist,1,Low,1,Category 3
467092,Female,No,33,Yes,Nursing,5,Low,4,Category 6
467093,Female,Yes,51,Yes,Artist,8,Average,2,Category 6
467098,Male,Yes,85,No,Manager,1,Low,2,Category 6
467107,Male,Yes,38,Yes,Engineer,1,Average,3,Category 4
467111,Male,Yes,66,Yes,Artist,1,Low,1,Category 6
467112,Male,No,40,Yes,Artist,0,Low,2,Category 2
467113,Male,Yes,83,Yes,Lawyer,,Low,1,Category 6
467114,Male,Yes,61,Yes,Marketing,1,Average,3,Category 6
467116,Male,Yes,65,Yes,Manager,1,High,2,Category 6
467119,Male,Yes,37,No,Marketing,0,High,4,Category 7
467127,Male,Yes,73,No,Lawyer,,Low,1,Category 6
467129,Female,,49,No,Marketing,1,Average,3,Category 4
467132,Female,Yes,73,Yes,Engineer,0,Low,2,Category 6
467137,Female,Yes,55,Yes,Engineer,0,Low,1,Category 6
467138,Female,No,32,No,Homemaker,12,Low,1,Category 6
467139,Female,No,28,Yes,Artist,0,Low,3,Category 6
467143,Female,No,50,No,Lawyer,0,Low,3,Category 6
467146,Female,No,28,No,Homemaker,8,Low,1,Category 6
467153,Female,Yes,47,Yes,Artist,0,Low,,Category 6
467157,Male,Yes,39,Yes,Manager,8,High,6,Category 7
467158,Female,No,26,No,Nursing,1,Low,,Category 6
467159,Female,Yes,37,Yes,Homemaker,9,High,2,Category 6
467165,Female,No,27,No,Homemaker,,Low,1,Category 6
467167,Male,Yes,69,Yes,Artist,1,Average,,Category 3
467168,Male,Yes,47,Yes,Artist,9,Average,2,Category 1
467172,Male,No,36,,Artist,9,Low,2,Category 6
467180,Male,Yes,43,Yes,Nursing,1,Low,3,Category 3
467185,Male,No,29,Yes,Artist,0,Low,3,Category 6
467189,Female,Yes,45,Yes,Artist,1,High,4,Category 6
467193,Male,Yes,88,Yes,Artist,1,Low,2,Category 6
467201,Female,No,33,Yes,Engineer,,Low,5,Category 7
467208,Female,Yes,41,Yes,Homemaker,,High,2,Category 6
467217,Female,Yes,79,Yes,Lawyer,,High,2,Category 6
467218,Female,No,27,Yes,Artist,8,Low,1,Category 6
467223,Female,Yes,53,Yes,Engineer,0,Average,4,Category 6
467227,Female,No,43,Yes,Artist,14,Low,1,Category 4
467230,Male,No,19,No,Nursing,1,Low,4,Category 6
467233,Female,No,67,No,Artist,1,Low,2,Category 6
467235,Female,No,32,Yes,Artist,1,Low,2,Category 5
467239,Female,No,29,No,Engineer,0,Low,3,Category 6
467241,Female,No,33,Yes,Artist,9,Low,1,Category 6
467247,Female,No,27,No,Engineer,0,Low,2,Category 6
467256,Male,No,30,No,Nursing,1,Low,4,Category 2
467263,Female,No,32,No,Marketing,,Low,1,Category 4
467268,Male,Yes,85,Yes,Lawyer,,Low,1,Category 6
467275,Male,No,29,Yes,Nursing,,Low,,Category 6
467281,Male,Yes,56,Yes,Lawyer,0,Low,4,Category 6
467283,Male,Yes,52,Yes,Artist,0,Average,3,Category 2
467288,Female,No,25,No,Nursing,,Low,5,Category 6
467296,Female,Yes,65,Yes,Artist,,Average,2,Category 3
467300,Female,Yes,49,Yes,Artist,1,Low,1,Category 6
467301,Female,Yes,73,No,Lawyer,1,Low,2,Category 6
467309,Female,No,36,Yes,Engineer,4,Low,1,Category 7
467311,Male,Yes,71,Yes,Lawyer,1,High,3,Category 6
467312,Female,Yes,55,Yes,Artist,0,Low,2,Category 6
467314,Male,Yes,41,No,Artist,0,Average,2,Category 6
467317,Male,No,42,Yes,Artist,1,Low,1,Category 2
467322,Female,Yes,48,Yes,Artist,1,Average,2,Category 1
467325,Female,Yes,73,Yes,Lawyer,1,High,2,Category 6
467338,Female,No,29,Yes,Nursing,3,Low,6,Category 6
467339,Male,,62,Yes,Artist,1,Average,3,Category 6
467344,Male,Yes,89,Yes,Lawyer,0,Low,2,Category 6
467345,Male,Yes,86,Yes,Lawyer,0,Low,1,Category 6
467346,Male,Yes,38,Yes,Artist,0,Average,3,Category 6
467352,Male,Yes,45,Yes,Manager,0,High,4,Category 6
467355,Male,No,26,No,Nursing,0,Low,4,Category 6
467358,Female,Yes,52,Yes,Artist,1,Average,5,Category 6
467359,Male,Yes,43,Yes,Artist,5,Average,2,Category 6
467365,Male,No,35,Yes,Artist,1,Low,1,Category 6
467367,Male,Yes,73,Yes,Lawyer,1,Low,2,Category 6
467369,Male,No,41,Yes,Artist,4,Low,3,Category 6
467373,Male,No,27,Yes,Nursing,,Low,1,Category 6
467378,Female,Yes,63,Yes,Artist,0,Average,2,Category 6
467385,Male,No,53,No,Artist,1,Low,,Category 4
467389,Male,No,42,No,Engineer,0,Low,,Category 6
467393,Female,Yes,46,Yes,Artist,0,Average,4,Category 6
467403,Female,Yes,40,Yes,Artist,7,Average,3,Category 4
467410,Female,Yes,55,Yes,Lawyer,1,Low,2,Category 6
467415,Female,No,29,Yes,Nursing,0,Low,1,Category 6
467419,Female,Yes,39,Yes,Artist,2,Low,1,Category 6
467422,Female,Yes,61,Yes,Artist,1,Average,2,Category 6
467423,Male,Yes,56,Yes,Artist,0,Low,1,Category 6
467437,Female,Yes,86,Yes,Lawyer,0,High,2,Category 6
467441,Male,No,35,Yes,Artist,,Low,1,Category 6
467442,Male,Yes,56,Yes,Artist,,Average,2,Category 6
467444,Female,Yes,36,Yes,Artist,,Low,2,Category 6
467449,Female,Yes,85,Yes,Lawyer,1,Low,2,Category 6
467451,Female,Yes,51,Yes,Artist,0,Low,1,Category 1
467455,Female,No,41,Yes,Artist,8,Low,2,Category 6
467456,Male,Yes,42,No,Manager,5,High,4,Category 6
467457,Female,No,30,Yes,Marketing,0,Low,6,Category 6
467459,Male,Yes,42,Yes,Manager,,High,5,Category 6
467463,Female,Yes,42,Yes,Artist,9,Average,3,Category 6
467468,Female,No,25,No,Nursing,,Low,5,Category 7
467472,Male,Yes,60,Yes,Manager,4,High,4,Category 6
467474,Male,No,18,No,Nursing,2,Low,5,Category 6
467479,Male,Yes,36,Yes,Manager,0,Average,4,Category 6
467481,Male,Yes,49,Yes,Artist,0,Average,2,Category 6
467482,Male,Yes,42,Yes,Manager,1,High,3,Category 6
467487,Male,Yes,42,No,Artist,1,Average,5,Category 4
467493,Male,Yes,47,Yes,Manager,0,High,4,
467499,Male,Yes,39,Yes,Artist,,Low,3,Category 6
467500,Female,Yes,25,Yes,Artist,3,High,2,Category 6
467503,Female,No,27,Yes,Artist,1,Low,4,Category 6
467505,Male,Yes,36,Yes,Artist,0,Low,4,Category 6
467514,Male,No,40,Yes,Artist,,Low,4,Category 6
467532,Male,Yes,52,Yes,Artist,9,Low,1,Category 6
467533,Male,Yes,89,Yes,Lawyer,4,Low,1,Category 6
467537,Female,Yes,65,No,Lawyer,,High,3,Category 6
467539,Male,Yes,48,Yes,Artist,,Average,4,Category 7
467540,Male,Yes,48,Yes,Nursing,1,Average,4,Category 6
467542,Male,No,31,Yes,Nursing,8,Low,1,Category 6
467557,Female,Yes,62,Yes,Artist,,Average,2,Category 6
467559,Male,Yes,58,Yes,Manager,0,Average,4,Category 6
467565,Male,Yes,60,Yes,Artist,0,Low,3,Category 6
467569,Male,No,19,No,Nursing,,Low,4,Category 6
467570,Male,No,18,No,Nursing,14,Low,,Category 6
467588,Male,Yes,60,Yes,Artist,0,Average,4,Category 6
467595,Female,No,25,Yes,Nursing,0,Low,1,Category 6
467596,Male,Yes,42,No,Artist,1,Low,5,Category 3
467604,Male,No,26,No,Nursing,8,Low,8,Category 4
467608,Male,No,27,Yes,Engineer,6,Low,1,Category 6
467609,Male,No,42,No,Artist,2,Low,4,Category 6
467610,Female,Yes,77,Yes,Lawyer,4,Low,1,Category 6
467612,Male,Yes,70,Yes,Manager,0,Low,,Category 7
467614,Male,Yes,36,No,Artist,4,Average,2,Category 6
467620,Male,Yes,57,Yes,Lawyer,6,Low,3,Category 6
467621,Male,Yes,76,Yes,Lawyer,1,Low,1,Category 6
467629,Male,Yes,52,Yes,Artist,1,Low,1,Category 6
467635,Female,No,35,Yes,Artist,9,Low,1,Category 6
467643,Male,No,43,Yes,Artist,14,Low,1,Category 3
467654,Female,Yes,62,Yes,Artist,,High,4,Category 6
467657,Male,No,21,No,Nursing,0,Low,4,Category 3
467658,Male,No,23,No,Nursing,0,Low,4,Category 3
467664,Male,Yes,35,Yes,Manager,4,High,4,Category 6
467666,Male,Yes,48,Yes,Manager,4,High,3,Category 6
467669,Male,Yes,82,No,Lawyer,1,High,2,Category 6
467673,Male,Yes,45,No,Manager,1,High,4,Category 6
467678,Male,No,56,No,Marketing,1,Low,2,Category 6
467679,Female,Yes,49,Yes,Artist,,Average,4,Category 2
467683,Male,Yes,30,Yes,Nursing,8,High,3,Category 2
467684,Male,No,37,Yes,Nursing,8,Low,3,Category 2
467685,Male,Yes,51,No,Marketing,0,High,6,Category 4
467694,Male,Yes,56,Yes,Manager,0,High,2,Category 6
467705,Male,Yes,31,Yes,Artist,,Low,2,Category 6
467706,Female,Yes,35,Yes,Artist,,Average,4,Category 6
467707,Male,Yes,89,Yes,Lawyer,7,High,2,Category 6
467710,Female,No,38,Yes,Artist,9,Low,4,Category 6
467715,Male,Yes,45,Yes,Manager,4,High,3,Category 6
467723,Male,Yes,74,No,Manager,1,Low,7,Category 6
467726,Male,Yes,82,Yes,Lawyer,0,High,2,Category 6
467727,Male,Yes,53,Yes,Artist,7,High,4,Category 3
467728,Female,Yes,43,No,Engineer,0,High,5,Category 6
467733,Male,Yes,56,No,Manager,8,High,3,Category 6
467734,Male,Yes,88,Yes,Lawyer,3,High,2,Category 6
467739,Female,Yes,60,No,Artist,0,Average,4,Category 6
467740,Male,No,19,No,Nursing,0,Low,3,Category 6
467741,Male,No,23,No,Nursing,1,Low,3,Category 4
467749,Male,No,20,No,Nursing,0,Low,9,Category 7
467763,Female,No,50,Yes,Artist,1,Low,1,Category 2
467767,Female,No,21,No,Marketing,4,Low,4,Category 6
467772,Female,No,31,No,Marketing,0,Low,2,Category 6
467789,Male,No,20,No,Nursing,1,Low,5,Category 6
467802,Female,Yes,48,Yes,Artist,1,High,5,Category 6
467806,Male,Yes,55,Yes,Artist,1,High,2,Category 6
467808,Female,Yes,62,Yes,Artist,1,Average,2,Category 6
467812,Male,No,48,Yes,Artist,0,Low,1,Category 2
467815,Female,Yes,73,Yes,Artist,0,Low,2,Category 6
467825,Female,No,23,No,Marketing,0,Low,8,Category 6
467828,Female,Yes,25,Yes,Artist,0,Average,2,Category 2
467838,Male,Yes,60,Yes,Artist,0,Average,2,Category 6
467848,Male,No,37,Yes,Artist,14,Low,1,Category 6
467852,Female,No,39,Yes,Artist,12,Low,1,Category 6
467856,Male,Yes,58,Yes,Artist,0,Low,2,Category 6
467861,Female,No,29,No,Artist,,Low,4,Category 4
467864,Female,Yes,66,Yes,Lawyer,1,High,2,Category 6
467865,Female,No,40,Yes,Artist,2,Low,1,Category 4
467876,Female,Yes,50,Yes,Artist,9,High,2,Category 6
467879,Female,Yes,51,Yes,Artist,,High,4,Category 6
467880,Female,Yes,50,Yes,Artist,0,Average,2,Category 6
467882,Female,No,39,Yes,Artist,1,Low,1,Category 6
467883,Female,Yes,46,Yes,Artist,0,Average,2,Category 6
467894,Male,Yes,57,Yes,Artist,1,Average,2,Category 6
467895,Female,No,31,Yes,Nursing,1,Low,4,Category 6
467898,Female,Yes,69,Yes,Artist,1,Low,1,Category 6
467904,Female,No,31,Yes,Artist,14,Low,1,Category 6
467905,Male,Yes,37,Yes,Manager,0,High,3,Category 6
467911,Male,Yes,58,Yes,Nursing,0,Low,4,Category 6
467913,Male,Yes,48,Yes,Artist,3,Low,1,Category 6
467917,Female,No,27,Yes,Nursing,2,Low,4,Category 1
467929,Female,Yes,36,Yes,Artist,1,Average,2,Category 6
467932,Female,No,26,No,Nursing,1,Low,4,Category 6
467933,Female,No,23,No,Nursing,0,Low,3,Category 6
467934,Female,No,42,Yes,Artist,0,Low,1,Category 6
467940,Female,No,27,No,Marketing,8,Low,4,Category 2
467946,Female,Yes,42,Yes,Artist,0,Low,2,Category 6
467948,Female,No,19,No,Nursing,0,Low,3,Category 6
467949,Male,No,21,No,Nursing,1,Low,4,Category 4
467954,Male,No,29,No,Nursing,9,Low,4,Category 6
467961,Male,Yes,47,Yes,Manager,1,High,5,Category 4
467968,Female,No,43,Yes,Nursing,9,Low,3,Category 7
